"Date","October-20-2023"
"Time","17h09m38s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [�]",0.000000e+00
"Number of Basic Periods",1
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",1.499999e-02
"Number of Measurements",1024
"Record Rate",8
"Record Time [s]",1.228799e+02
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [�]","Ellipticity [�]","Power Split Ratio","Phase Difference [�]","DOP [%]","Power [dBm]","Power [W]"
1.691999e+01,-4.860403e-01,6.772192e-01,-5.523938e-01,6.283350e+01,-1.676570e+01,2.569798e-01,-3.920342e+01,2.954723e+00,-4.401819e+01,3.964432e-08,
1.703999e+01,6.499891e-01,7.594721e-01,2.676271e-02,2.472083e+01,7.667868e-01,8.249946e-01,2.018186e+00,1.581221e+00,-4.397051e+01,4.008193e-08,
1.715999e+01,-7.878478e-01,4.552553e-01,4.147752e-01,7.498933e+01,1.225258e+01,1.060761e-01,4.233611e+01,1.595834e+00,-4.403606e+01,3.948155e-08,
1.727999e+01,-3.308722e-01,9.186160e-01,2.160281e-01,5.490414e+01,6.237926e+00,3.345639e-01,1.323362e+01,3.313094e+00,-4.399943e+01,3.981597e-08,
1.739999e+01,-4.801726e-01,8.280483e-01,-2.894310e-01,6.005440e+01,-8.411948e+00,2.599137e-01,-1.926626e+01,1.543017e+00,-4.395377e+01,4.023673e-08,
1.751999e+01,-3.619422e-02,8.191544e-01,-5.724300e-01,4.626498e+01,-1.745992e+01,4.819029e-01,-3.494608e+01,2.394331e+00,-4.396986e+01,4.008796e-08,
1.763999e+01,-6.745948e-01,5.971681e-01,4.339494e-01,6.924197e+01,1.285923e+01,1.627026e-01,3.600511e+01,2.443922e+00,-4.398545e+01,3.994429e-08,
1.775999e+01,-6.631164e-01,7.365498e-01,-1.333081e-01,6.599837e+01,-3.830400e+00,1.684418e-01,-1.025891e+01,1.286061e+00,-4.392354e+01,4.051781e-08,
1.787999e+01,-8.544604e-01,3.659692e-01,-3.687329e-01,7.840717e+01,-1.081875e+01,7.276980e-02,-4.521552e+01,4.284302e+00,-4.400621e+01,3.975383e-08,
1.799999e+01,2.022806e-03,7.278510e-01,-6.857323e-01,4.492038e+01,-2.164661e+01,5.010114e-01,-4.329334e+01,2.390353e+00,-4.395834e+01,4.019444e-08,
1.811999e+01,-6.661252e-01,-7.381343e-01,1.069347e-01,-6.603225e+01,3.069321e+00,1.669374e-01,1.717568e+02,1.861677e+00,-4.400750e+01,3.974202e-08,
1.823999e+01,-7.471913e-01,5.140180e-01,4.212963e-01,7.273730e+01,1.245823e+01,1.264043e-01,3.933852e+01,3.621053e+00,-4.404310e+01,3.941760e-08,
1.835999e+01,5.748084e-01,6.888522e-01,4.416762e-01,2.507845e+01,1.310544e+01,7.874042e-01,3.266706e+01,2.232728e+00,-4.395736e+01,4.020352e-08,
1.847999e+01,2.532421e-01,-7.493266e-01,-6.118644e-01,-3.566341e+01,-1.886222e+01,6.266210e-01,-1.407666e+02,6.966875e-01,-4.394221e+01,4.034396e-08,
1.859999e+01,-6.860352e-01,1.400540e-01,-7.139612e-01,8.423081e+01,-2.277906e+01,1.569824e-01,-7.890151e+01,1.913298e+00,-4.397569e+01,4.003421e-08,
1.871999e+01,1.189068e-01,8.889565e-01,-4.422868e-01,4.119067e+01,-1.312494e+01,5.594534e-01,-2.645194e+01,2.521057e+00,-4.393655e+01,4.039661e-08,
1.883999e+01,-9.844590e-01,1.313291e-01,1.165894e-01,8.620074e+01,3.347653e+00,7.770485e-03,4.159755e+01,3.042080e+00,-4.402342e+01,3.959664e-08,
1.895999e+01,5.983511e-01,3.637382e-01,7.139120e-01,1.564773e+01,2.277705e+01,7.991756e-01,6.300115e+01,1.920270e+00,-4.391913e+01,4.055898e-08,
1.907999e+01,-7.806888e-01,3.149777e-01,-5.397352e-01,7.901392e+01,-1.633281e+01,1.096556e-01,-5.973309e+01,8.873391e-01,-4.397360e+01,4.005346e-08,
1.919999e+01,-6.185126e-01,6.222995e-01,-4.797765e-01,6.741257e+01,-1.433540e+01,1.907437e-01,-3.763127e+01,3.030634e+00,-4.404217e+01,3.942602e-08,
1.931999e+01,8.517239e-01,4.464463e-01,-2.743213e-01,1.383104e+01,-7.960786e+00,9.258619e-01,-3.156887e+01,2.031586e+00,-4.393642e+01,4.039781e-08,
1.943999e+01,-8.666093e-01,1.045555e-01,4.879104e-01,8.656029e+01,1.460166e+01,6.669537e-02,7.790488e+01,1.485489e+00,-4.402040e+01,3.962413e-08,
1.955999e+01,-6.792106e-01,7.018996e-01,2.144991e-01,6.702941e+01,6.193070e+00,1.603947e-01,1.699304e+01,3.853730e+00,-4.404166e+01,3.943062e-08,
1.967999e+01,-3.503734e-01,9.275031e-01,1.302940e-01,5.534727e+01,3.743292e+00,3.248133e-01,7.996485e+00,2.211092e+00,-4.398982e+01,3.990414e-08,
1.979999e+01,-7.830218e-01,3.549595e-01,-5.107647e-01,7.780713e+01,-1.535739e+01,1.084891e-01,-5.520236e+01,2.045202e+00,-4.405976e+01,3.926665e-08,
1.991999e+01,4.942856e-01,5.732246e-01,-6.535253e-01,2.461457e+01,-2.040396e+01,7.471428e-01,-4.874513e+01,1.207440e+00,-4.399092e+01,3.989408e-08,
2.003999e+01,-9.138754e-01,3.040674e-01,2.690257e-01,8.079826e+01,7.803149e+00,4.306232e-02,4.150101e+01,3.250687e+00,-4.409356e+01,3.896228e-08,
2.015999e+01,-2.746960e-01,8.856750e-01,3.743285e-01,5.361575e+01,1.099141e+01,3.626520e-01,2.291124e+01,2.114442e+00,-4.399803e+01,3.982879e-08,
2.027999e+01,-3.765883e-01,9.238518e-01,-6.840409e-02,5.608860e+01,-1.961164e+00,3.117059e-01,-4.234583e+00,6.011141e-01,-4.401193e+01,3.970151e-08,
2.039999e+01,-5.820755e-01,5.108330e-01,-6.326434e-01,6.936481e+01,-1.962271e+01,2.089622e-01,-5.108058e+01,2.695169e+00,-4.404380e+01,3.941124e-08,
2.051999e+01,-6.987433e-01,-7.003298e-01,-1.459314e-01,-6.746751e+01,-4.195608e+00,1.506284e-01,-1.682294e+02,1.725369e+00,-4.399144e+01,3.988928e-08,
2.063999e+01,-5.630848e-01,7.391172e-01,3.696502e-01,6.365070e+01,1.084702e+01,2.184576e-01,2.657073e+01,1.586430e+00,-4.400961e+01,3.972270e-08,
2.075999e+01,-1.818944e-01,9.480535e-01,2.609770e-01,5.043042e+01,7.564021e+00,4.090528e-01,1.539099e+01,2.380246e+00,-4.402066e+01,3.962174e-08,
2.087999e+01,-7.200336e-01,5.746664e-01,-3.889861e-01,7.070313e+01,-1.144571e+01,1.399832e-01,-3.409369e+01,1.423854e+00,-4.402084e+01,3.962016e-08,
2.099999e+01,-6.395683e-01,7.001535e-01,-3.173916e-01,6.620536e+01,-9.252625e+00,1.802158e-01,-2.438560e+01,3.186565e+00,-4.405033e+01,3.935202e-08,
2.111999e+01,-8.871702e-01,4.497362e-01,-1.032780e-01,7.655901e+01,-2.963981e+00,5.641489e-02,-1.293324e+01,2.008999e+00,-4.403096e+01,3.952790e-08,
2.123999e+01,-3.322922e-01,9.171242e-01,2.201480e-01,5.495823e+01,6.358864e+00,3.338539e-01,1.349799e+01,3.876811e+00,-4.401050e+01,3.971456e-08,
2.135999e+01,-8.868564e-01,4.002659e-01,-2.308094e-01,7.785443e+01,-6.672365e+00,5.657181e-02,-2.996948e+01,2.651069e+00,-4.404235e+01,3.942441e-08,
2.147999e+01,-5.867668e-01,4.597412e-01,-6.665903e-01,7.096037e+01,-2.090222e+01,2.066166e-01,-5.540633e+01,2.152653e+00,-4.401136e+01,3.970668e-08,
2.159999e+01,5.371549e-01,3.866307e-01,-7.496542e-01,1.787270e+01,-2.428021e+01,7.685774e-01,-6.271779e+01,1.240064e+00,-4.397784e+01,4.001438e-08,
2.171999e+01,-9.380141e-01,1.662867e-01,3.041024e-01,8.497366e+01,8.852086e+00,3.099296e-02,6.132965e+01,2.260170e+00,-4.407060e+01,3.916882e-08,
2.183999e+01,-1.929325e-01,8.760495e-01,4.419438e-01,5.121000e+01,1.311399e+01,4.035337e-01,2.676974e+01,2.062390e+00,-4.400701e+01,3.974652e-08,
2.195999e+01,2.887834e-01,7.724502e-01,-5.656189e-01,3.475078e+01,-1.722264e+01,6.443917e-01,-3.621308e+01,5.634905e-01,-4.400564e+01,3.975904e-08,
2.207999e+01,-9.309740e-01,5.800526e-02,-3.604481e-01,8.821737e+01,-1.056386e+01,3.451301e-02,-8.085803e+01,2.769026e+00,-4.401213e+01,3.969964e-08,
2.219999e+01,-6.785679e-03,8.947327e-01,-4.465505e-01,4.521726e+01,-1.326129e+01,4.966072e-01,-2.652324e+01,3.149539e+00,-4.399303e+01,3.987466e-08,
2.231999e+01,-7.714146e-01,6.227074e-01,1.309767e-01,7.054428e+01,3.763018e+00,1.142927e-01,1.187812e+01,1.666108e+00,-4.403560e+01,3.948574e-08,
2.243999e+01,-5.145059e-01,7.865362e-01,3.415327e-01,6.159518e+01,9.985141e+00,2.427471e-01,2.347163e+01,3.139128e+00,-4.402634e+01,3.957004e-08,
2.255999e+01,6.015154e-01,7.878421e-01,1.322271e-01,2.631918e+01,3.799154e+00,8.007577e-01,9.527415e+00,1.959298e+00,-4.395344e+01,4.023981e-08,
2.267999e+01,-9.923895e-01,1.218960e-01,1.744808e-02,8.649870e+01,4.998761e-01,3.805247e-03,8.145935e+00,1.915683e+00,-4.402741e+01,3.956021e-08,
2.279999e+01,-8.380755e-01,3.662866e-01,-4.043063e-01,7.819597e+01,-1.192383e+01,8.096225e-02,-4.782458e+01,3.591061e+00,-4.408353e+01,3.905229e-08,
2.291999e+01,-3.780677e-01,7.077315e-01,-5.968090e-01,5.905549e+01,-1.832085e+01,3.109662e-01,-4.013995e+01,5.751429e-01,-4.401328e+01,3.968914e-08,
2.303999e+01,-6.194304e-01,6.713895e-01,4.068688e-01,6.634747e+01,1.200414e+01,1.902848e-01,3.121629e+01,3.563705e+00,-4.407596e+01,3.912049e-08,
2.315999e+01,5.606129e-01,7.929753e-01,2.385442e-01,2.737034e+01,6.900317e+00,7.803064e-01,1.674243e+01,1.854126e+00,-4.400367e+01,3.977707e-08,
2.327999e+01,-8.836253e-01,-1.446086e-01,-4.453028e-01,-8.535286e+01,-1.322136e+01,5.818733e-02,-1.079908e+02,1.682871e+00,-4.404306e+01,3.941793e-08,
2.339999e+01,-6.023081e-01,5.374667e-01,-5.902157e-01,6.912801e+01,-1.808616e+01,1.988460e-01,-4.767814e+01,2.469176e+00,-4.402891e+01,3.954656e-08,
2.351999e+01,-7.894635e-01,4.110807e-01,-4.558070e-01,7.624680e+01,-1.355843e+01,1.052682e-01,-4.795351e+01,1.581086e+00,-4.403845e+01,3.945983e-08,
2.363999e+01,-8.419738e-01,5.222170e-01,1.355338e-01,7.409579e+01,3.894745e+00,7.901308e-02,1.454928e+01,3.444919e+00,-4.410772e+01,3.883540e-08,
2.375999e+01,-1.559741e-01,8.991973e-01,4.087986e-01,4.992028e+01,1.206469e+01,4.220129e-01,2.444779e+01,2.905442e+00,-4.397338e+01,4.005552e-08,
2.387999e+01,-7.845937e-01,5.640050e-02,-6.174396e-01,8.794418e+01,-1.906470e+01,1.077031e-01,-8.478076e+01,2.462572e+00,-4.406219e+01,3.924468e-08,
2.399999e+01,-1.358051e-01,8.999695e-01,-4.142606e-01,4.929058e+01,-1.223638e+01,4.320975e-01,-2.471686e+01,2.840583e+00,-4.396537e+01,4.012947e-08,
2.411999e+01,-8.341635e-01,-5.413777e-01,-1.052679e-01,-7.350808e+01,-3.021301e+00,8.291823e-02,-1.689965e+02,8.216020e-01,-4.398132e+01,3.998234e-08,
2.423999e+01,-9.628996e-01,2.321817e-01,1.375356e-01,8.322160e+01,3.952634e+00,1.855021e-02,3.064088e+01,3.258896e+00,-4.407684e+01,3.911254e-08,
2.435999e+01,-3.269251e-01,8.975359e-01,2.958872e-01,5.500701e+01,8.605371e+00,3.365374e-01,1.824564e+01,3.197662e+00,-4.402907e+01,3.954516e-08,
2.447999e+01,7.489170e-01,-5.519813e-01,-3.666605e-01,-1.819584e+01,-1.075490e+01,8.744585e-01,-1.464054e+02,1.148073e+00,-4.390723e+01,4.067031e-08,
2.459999e+01,-4.763931e-01,7.049592e-01,-5.254352e-01,6.202490e+01,-1.584877e+01,2.618035e-01,-3.669869e+01,3.388674e+00,-4.401107e+01,3.970936e-08,
2.471999e+01,3.766038e-01,4.970653e-01,-7.817261e-01,2.642522e+01,-2.570944e+01,6.883019e-01,-5.754951e+01,1.469291e+00,-4.396220e+01,4.015870e-08,
2.483999e+01,2.680269e-01,9.281950e-01,2.580999e-01,3.694666e+01,7.478673e+00,6.340134e-01,1.553946e+01,7.269528e-01,-4.396658e+01,4.011823e-08,
2.495999e+01,-1.204180e-01,7.051486e-01,6.987596e-01,4.984545e+01,2.216378e+01,4.397910e-01,4.473925e+01,1.782770e+00,-4.397717e+01,4.002055e-08,
2.507999e+01,-5.769070e-01,7.909337e-01,-2.039661e-01,6.305350e+01,-5.884491e+00,2.115465e-01,-1.446039e+01,6.033882e-01,-4.398752e+01,3.992533e-08,
2.519999e+01,-6.974288e-01,4.925868e-01,-5.205298e-01,7.238342e+01,-1.568390e+01,1.512856e-01,-4.657989e+01,3.346164e+00,-4.407633e+01,3.911714e-08,
2.531999e+01,9.779944e-01,-3.376800e-02,-2.058802e-01,-9.887559e-01,-5.940515e+00,9.889972e-01,-9.931459e+01,1.325545e+00,-4.398213e+01,3.997489e-08,
2.543999e+01,-4.921846e-01,8.337480e-01,2.502369e-01,6.027727e+01,7.245766e+00,2.539077e-01,1.670634e+01,3.428602e+00,-4.404801e+01,3.937309e-08,
2.555999e+01,-1.277784e-01,6.968510e-01,-7.057417e-01,5.019532e+01,-2.244475e+01,4.361108e-01,-4.536318e+01,1.245993e+00,-4.398486e+01,3.994972e-08,
2.567999e+01,-5.180099e-01,-6.353122e-02,-8.530120e-01,-8.650394e+01,-2.927040e+01,2.409951e-01,-9.425945e+01,1.509209e+00,-4.401808e+01,3.964530e-08,
2.579999e+01,-7.093275e-01,2.223256e-01,-6.688990e-01,8.129868e+01,-2.099107e+01,1.453362e-01,-7.161446e+01,2.395921e+00,-4.404742e+01,3.937837e-08,
2.591999e+01,-2.204212e-01,5.674822e-01,-7.933338e-01,5.561357e+01,-2.624908e+01,3.897894e-01,-5.442336e+01,1.685968e+00,-4.401109e+01,3.970917e-08,
2.603999e+01,-9.662467e-01,-5.768133e-02,2.510780e-01,-8.829185e+01,7.270656e+00,1.687665e-02,1.029383e+02,7.814181e-01,-4.404268e+01,3.942136e-08,
2.615999e+01,-3.439503e-01,8.766348e-01,3.364664e-01,5.571135e+01,9.830867e+00,3.280249e-01,2.099760e+01,3.292063e+00,-4.402250e+01,3.960496e-08,
2.627999e+01,-7.880698e-01,3.219689e-01,-5.246732e-01,7.888867e+01,-1.582312e+01,1.059651e-01,-5.846439e+01,6.298689e-01,-4.400092e+01,3.980224e-08,
2.639999e+01,-9.041323e-01,6.914451e-02,-4.216206e-01,8.781338e+01,-1.246847e+01,4.793387e-02,-8.068657e+01,3.142560e+00,-4.406742e+01,3.919742e-08,
2.651999e+01,5.478287e-01,6.201746e-01,-5.614865e-01,2.427218e+01,-1.707933e+01,7.739144e-01,-4.215670e+01,2.362959e+00,-4.396495e+01,4.013330e-08,
2.663999e+01,-8.808458e-01,3.939570e-01,2.625045e-01,7.795174e+01,7.609363e+00,5.957712e-02,3.367663e+01,3.050633e+00,-4.406272e+01,3.923995e-08,
2.675999e+01,5.730516e-02,9.982599e-01,-1.390055e-02,4.335727e+01,-3.982344e-01,5.286526e-01,-7.977798e-01,1.460683e+00,-4.400067e+01,3.980459e-08,
2.687999e+01,-7.777852e-01,5.320784e-01,-3.345785e-01,7.281210e+01,-9.773455e+00,1.111074e-01,-3.216227e+01,4.947021e+00,-4.406217e+01,3.924491e-08,
2.699999e+01,9.959924e-01,8.770866e-02,-1.750222e-02,2.516287e+00,-5.014272e-01,9.979962e-01,-1.128511e+01,6.826242e-01,-4.397646e+01,4.002709e-08,
2.711999e+01,-3.586561e-02,9.551031e-01,2.940948e-01,4.607527e+01,8.551633e+00,4.820672e-01,1.711462e+01,3.253351e+00,-4.395141e+01,4.025859e-08,
2.723999e+01,-1.531228e-01,9.836594e-01,-9.469710e-02,4.942401e+01,-2.716943e+00,4.234386e-01,-5.498931e+00,1.356772e+00,-4.394065e+01,4.035851e-08,
2.735999e+01,-7.383450e-01,1.032207e-01,-6.664775e-01,8.602081e+01,-2.089789e+01,1.308275e-01,-8.119626e+01,1.942322e+00,-4.400820e+01,3.973559e-08,
2.747999e+01,-1.894242e-01,9.276890e-01,-3.217320e-01,5.077027e+01,-9.383852e+00,4.052879e-01,-1.912707e+01,2.842950e+00,-4.396746e+01,4.011011e-08,
2.759999e+01,-2.096145e-01,6.155219e-01,7.597332e-01,5.440308e+01,2.472034e+01,3.951928e-01,5.098625e+01,7.446194e-01,-4.396936e+01,4.009261e-08,
2.771999e+01,-1.669961e-01,9.599829e-01,2.248226e-01,4.993414e+01,6.496224e+00,4.165020e-01,1.318080e+01,3.588740e+00,-4.400317e+01,3.978164e-08,
2.783999e+01,-5.807971e-01,8.108322e-01,-7.228995e-02,6.280696e+01,-2.072762e+00,2.096015e-01,-5.094749e+00,1.383785e+00,-4.400015e+01,3.980938e-08,
2.795999e+01,-7.735704e-01,2.333598e-01,-5.891791e-01,8.160661e+01,-1.804939e+01,1.132148e-01,-6.839266e+01,2.335878e+00,-4.403377e+01,3.950233e-08,
2.807999e+01,-6.125622e-02,8.493950e-01,-5.241906e-01,4.706244e+01,-1.580689e+01,4.693719e-01,-3.168015e+01,3.242693e+00,-4.397817e+01,4.001132e-08,
2.819998e+01,-9.863684e-01,6.843882e-02,1.496445e-01,8.801546e+01,4.303163e+00,6.815792e-03,6.542336e+01,1.833653e+00,-4.403967e+01,3.944873e-08,
2.831998e+01,-2.510667e-01,9.197282e-01,3.017706e-01,5.263428e+01,8.781989e+00,3.744666e-01,1.816510e+01,2.612055e+00,-4.394524e+01,4.031586e-08,
2.843998e+01,-9.498198e-01,-2.796396e-03,-3.127851e-01,-8.991566e+01,-9.113577e+00,2.509010e-02,-9.051223e+01,1.593862e+00,-4.398554e+01,3.994352e-08,
2.855998e+01,-6.304692e-01,2.844368e-01,-7.222217e-01,7.785872e+01,-2.311911e+01,1.847654e-01,-6.850370e+01,1.367010e+00,-4.401542e+01,3.966965e-08,
2.867998e+01,-6.530062e-01,4.174087e-01,-6.319438e-01,7.370642e+01,-1.959684e+01,1.734969e-01,-5.655462e+01,3.247926e+00,-4.409349e+01,3.896285e-08,
2.879998e+01,-5.968969e-02,-4.370492e-01,-8.974548e-01,-4.888851e+01,-3.191275e+01,4.701552e-01,-1.159655e+02,1.105476e+00,-4.400779e+01,3.973940e-08,
2.891998e+01,-6.178054e-01,7.824066e-01,7.846354e-02,6.414770e+01,2.250128e+00,1.910973e-01,5.726753e+00,3.030644e+00,-4.404711e+01,3.938117e-08,
2.903998e+01,3.371310e-01,-5.114302e-01,-7.904314e-01,-2.830371e+01,-2.611292e+01,6.685655e-01,-1.229039e+02,9.021302e-01,-4.396557e+01,4.012756e-08,
2.915998e+01,-6.690377e-01,3.361677e-01,-6.628574e-01,7.666105e+01,-2.075908e+01,1.654812e-01,-6.310819e+01,2.572688e+00,-4.403881e+01,3.945653e-08,
2.927998e+01,1.684027e-01,7.591697e-01,-6.287304e-01,3.874644e+01,-1.947826e+01,5.842014e-01,-3.963093e+01,1.760098e+00,-4.396549e+01,4.012834e-08,
2.939998e+01,-9.498460e-01,2.966433e-01,9.897115e-02,8.132803e+01,2.839964e+00,2.507698e-02,1.845060e+01,1.616082e+00,-4.403404e+01,3.949994e-08,
2.951998e+01,-1.577226e-01,9.355471e-01,3.160304e-01,4.978472e+01,9.211514e+00,4.211387e-01,1.866511e+01,3.277777e+00,-4.398384e+01,3.995917e-08,
2.963998e+01,3.161635e-01,6.529987e-01,6.882102e-01,3.208252e+01,2.174430e+01,6.580818e-01,4.650387e+01,3.830272e-01,-4.397368e+01,4.005272e-08,
2.975998e+01,-5.315049e-01,7.522716e-01,-3.893457e-01,6.262124e+01,-1.145690e+01,2.342476e-01,-2.736428e+01,3.309189e+00,-4.401254e+01,3.969589e-08,
2.987998e+01,-4.488407e-01,-8.375593e-01,-3.115068e-01,-5.909324e+01,-9.075031e+00,2.755796e-01,-1.595987e+02,1.247918e+00,-4.397543e+01,4.003657e-08,
2.999998e+01,-5.716835e-01,7.352904e-01,3.640412e-01,6.393242e+01,1.067430e+01,2.141583e-01,2.633995e+01,2.963831e+00,-4.401537e+01,3.967005e-08,
3.011998e+01,-2.487671e-01,9.560319e-01,1.552995e-01,5.229269e+01,4.467083e+00,3.756165e-01,9.226633e+00,1.559864e+00,-4.394509e+01,4.031730e-08,
3.023998e+01,-7.873411e-01,5.986617e-01,-1.473028e-01,7.137607e+01,-4.235326e+00,1.063295e-01,-1.382323e+01,2.276265e+00,-4.401684e+01,3.965664e-08,
3.035998e+01,-7.500912e-01,4.500914e-01,-4.845420e-01,7.451709e+01,-1.449123e+01,1.249544e-01,-4.711096e+01,3.460222e+00,-4.403039e+01,3.953309e-08,
3.047998e+01,-1.167925e-01,9.904858e-01,7.278283e-02,4.836247e+01,2.086920e+00,4.416037e-01,4.202652e+00,1.466304e+00,-4.400176e+01,3.979456e-08,
3.059998e+01,-6.439195e-01,7.157873e-01,2.702150e-01,6.598721e+01,7.838530e+00,1.780402e-01,2.068189e+01,3.702740e+00,-4.403580e+01,3.948387e-08,
3.071998e+01,-2.312005e-01,9.203623e-01,3.154039e-01,5.205063e+01,9.192598e+00,3.843998e-01,1.891635e+01,1.666586e+00,-4.396597e+01,4.012387e-08,
3.083998e+01,-6.408777e-01,5.427203e-01,-5.428909e-01,6.987038e+01,-1.644033e+01,1.795612e-01,-4.500901e+01,3.438459e+00,-4.402826e+01,3.955249e-08,
3.095998e+01,-2.829080e-01,8.706507e-01,-4.024059e-01,5.400049e+01,-1.186433e+01,3.585460e-01,-2.480590e+01,6.628790e-01,-4.396521e+01,4.013093e-08,
3.107998e+01,-6.965592e-01,5.972888e-01,3.975567e-01,6.969371e+01,1.171276e+01,1.517204e-01,3.364782e+01,2.020732e+00,-4.398056e+01,3.998936e-08,
3.119998e+01,6.480659e-01,6.443912e-01,4.059194e-01,2.241855e+01,1.197438e+01,8.240329e-01,3.220793e+01,1.721763e+00,-4.391987e+01,4.055211e-08,
3.131998e+01,-8.810445e-01,-3.343199e-01,-3.346503e-01,-7.961016e+01,-9.775636e+00,5.947775e-02,-1.349717e+02,1.651329e+00,-4.398529e+01,3.994575e-08,
3.143998e+01,-5.474189e-01,6.191687e-01,-5.629943e-01,6.574026e+01,-1.713156e+01,2.262905e-01,-4.227944e+01,2.923361e+00,-4.401770e+01,3.964878e-08,
3.155998e+01,-8.887330e-01,-3.801406e-01,2.562164e-01,-7.842100e+01,7.422836e+00,5.563352e-02,1.460199e+02,1.629756e+00,-4.399640e+01,3.984375e-08,
3.167998e+01,-6.267873e-01,7.545715e-01,1.943184e-01,6.485741e+01,5.602455e+00,1.866064e-01,1.444112e+01,3.150205e+00,-4.403231e+01,3.951561e-08,
3.179998e+01,-2.040523e-01,9.438736e-01,2.597408e-01,5.109941e+01,7.527341e+00,3.979739e-01,1.538616e+01,4.313780e+00,-4.400362e+01,3.977756e-08,
3.191998e+01,-2.751241e-01,9.215430e-01,2.739803e-01,5.331142e+01,7.950629e+00,3.624379e-01,1.655753e+01,4.829649e-01,-4.393494e+01,4.041164e-08,
3.203998e+01,-6.452007e-01,-2.119891e-01,-7.340141e-01,-8.090569e+01,-2.361199e+01,1.773997e-01,-1.061091e+02,1.805191e+00,-4.397164e+01,4.007151e-08,
3.215998e+01,-2.392674e-01,6.918254e-01,-6.812700e-01,5.453896e+01,-2.147148e+01,3.803663e-01,-4.455956e+01,2.828927e+00,-4.396664e+01,4.011770e-08,
3.227998e+01,-9.949879e-01,-9.321694e-02,-3.618880e-02,-8.732389e+01,-1.036959e+00,2.506037e-03,-1.587827e+02,9.366875e-01,-4.400139e+01,3.979797e-08,
3.239998e+01,-7.171697e-01,6.563495e-01,2.342499e-01,6.876772e+01,6.773705e+00,1.414152e-01,1.964139e+01,4.083167e+00,-4.401636e+01,3.966100e-08,
3.251998e+01,3.557124e-01,8.726311e-01,3.346395e-01,3.391131e+01,9.775310e+00,6.778562e-01,2.098099e+01,2.207478e+00,-4.392360e+01,4.051730e-08,
3.263998e+01,-8.841613e-01,-7.252151e-02,-4.615186e-01,-8.765546e+01,-1.374257e+01,5.791935e-02,-9.893025e+01,2.593154e+00,-4.395891e+01,4.018920e-08,
3.275998e+01,-6.015224e-01,5.529938e-01,-5.765142e-01,6.870347e+01,-1.760287e+01,1.992388e-01,-4.619293e+01,3.174278e+00,-4.396052e+01,4.017430e-08,
3.287998e+01,-9.546304e-01,-1.913006e-01,2.282213e-01,-8.433423e+01,6.596187e+00,2.268482e-02,1.299705e+02,1.265194e+00,-4.393300e+01,4.042968e-08,
3.299998e+01,-5.487890e-01,7.635955e-01,3.402242e-01,6.285223e+01,9.945268e+00,2.256055e-01,2.401563e+01,3.484361e+00,-4.397466e+01,4.004367e-08,
3.311998e+01,-5.098401e-01,8.579398e-01,6.326389e-02,6.036068e+01,1.813588e+00,2.450800e-01,4.217318e+00,1.311082e+00,-4.395054e+01,4.026668e-08,
3.323998e+01,1.821276e-01,8.086688e-01,-5.593606e-01,3.865384e+01,-1.700579e+01,5.910638e-01,-3.467182e+01,1.378438e+00,-4.396252e+01,4.015576e-08,
3.335998e+01,-5.667379e-01,7.266776e-01,3.882626e-01,6.397538e+01,1.142322e+01,2.166311e-01,2.811551e+01,2.833958e+00,-4.400319e+01,3.978148e-08,
3.347998e+01,-2.853718e-01,9.202438e-01,2.677952e-01,5.361445e+01,7.766556e+00,3.573141e-01,1.622524e+01,2.555432e+00,-4.394950e+01,4.027635e-08,
3.359998e+01,-6.050978e-01,-7.152820e-01,-3.496116e-01,-6.511489e+01,-1.023178e+01,1.974511e-01,-1.539518e+02,1.214053e+00,-4.393612e+01,4.040064e-08,
3.371998e+01,-7.657711e-01,5.990801e-01,-2.338752e-01,7.098156e+01,-6.762664e+00,1.171145e-01,-2.132520e+01,3.694237e+00,-4.396724e+01,4.011220e-08,
3.383998e+01,1.976465e-01,9.143060e-01,-3.535257e-01,3.890100e+01,-1.035156e+01,5.988233e-01,-2.113950e+01,2.056959e+00,-4.393344e+01,4.042559e-08,
3.395998e+01,-6.131345e-01,6.797270e-01,4.025385e-01,6.602571e+01,1.186849e+01,1.934328e-01,3.063428e+01,1.274537e+00,-4.394763e+01,4.029366e-08,
3.407998e+01,-5.385753e-01,7.466115e-01,3.905225e-01,6.290258e+01,1.149351e+01,2.307123e-01,2.761226e+01,2.667668e+00,-4.394753e+01,4.029462e-08,
3.419998e+01,1.239124e-01,9.721689e-01,1.988298e-01,4.136813e+01,5.734269e+00,5.619562e-01,1.155883e+01,2.424032e+00,-4.391791e+01,4.057038e-08,
