"Date","March-30-2023"
"Time","00h27m48s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",1.000000e+02
"Power Range [dBm]","Auto"
"Azimuth Offset [�]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.000000e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",2.048000e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [�]","Ellipticity [�]","Power Split Ratio","Phase Difference [�]","DOP [%]","Power [dBm]","Power [W]"
2.820000e+00,-1.320093e-01,-4.667073e-01,8.745044e-01,-5.289684e+01,3.049319e+01,4.339954e-01,1.180880e+02,6.186639e-01,-2.582523e+01,2.615034e-06,
2.840000e+00,-2.554144e-01,-3.066680e-01,9.169069e-01,-6.489494e+01,3.323900e+01,3.722928e-01,1.084930e+02,7.380194e-01,-2.582748e+01,2.613676e-06,
2.860000e+00,5.138345e-03,4.316604e-02,9.990547e-01,4.160582e+01,4.375426e+01,5.025692e-01,8.752597e+01,7.330910e-01,-2.582083e+01,2.617685e-06,
2.880000e+00,-2.126055e-01,-1.904865e-01,9.583913e-01,-6.907043e+01,3.670689e+01,3.936973e-01,1.012414e+02,6.439258e-01,-2.582423e+01,2.615633e-06,
2.900000e+00,2.392110e-01,-2.865540e-01,9.277203e-01,-2.507269e+01,3.404110e+01,6.196055e-01,1.071649e+02,6.452005e-01,-2.581710e+01,2.619929e-06,
2.920000e+00,5.036958e-02,1.627838e-01,9.853752e-01,3.640328e+01,4.009451e+01,5.251848e-01,8.061947e+01,5.544403e-01,-2.582141e+01,2.617335e-06,
2.940000e+00,-2.106159e-01,-2.172148e-01,9.531310e-01,-6.705817e+01,3.619435e+01,3.946921e-01,1.028382e+02,6.908990e-01,-2.582741e+01,2.613721e-06,
2.960000e+00,4.375957e-02,5.901910e-02,9.972973e-01,2.672250e+01,4.289328e+01,5.218798e-01,8.661324e+01,7.179381e-01,-2.582106e+01,2.617544e-06,
2.980000e+00,6.704806e-02,9.589802e-02,9.931305e-01,2.752015e+01,4.164015e+01,5.335240e-01,8.448454e+01,5.958346e-01,-2.581949e+01,2.618489e-06,
3.000000e+00,-1.036581e-01,-5.333928e-01,8.394922e-01,-5.049881e+01,2.854327e+01,4.481709e-01,1.224309e+02,6.564488e-01,-2.582291e+01,2.616430e-06,
3.020000e+00,-5.518989e-02,-1.991238e-01,9.784190e-01,-5.274572e+01,3.903751e+01,4.724051e-01,1.015035e+02,5.338916e-01,-2.582366e+01,2.615975e-06,
3.040000e+00,-3.286138e-01,-3.045679e-01,8.940086e-01,-6.858742e+01,3.169069e+01,3.356931e-01,1.088128e+02,7.342275e-01,-2.582785e+01,2.613458e-06,
3.060000e+00,2.357061e-01,-2.557188e-01,9.375769e-01,-2.366601e+01,3.482427e+01,6.178531e-01,1.052560e+02,7.474638e-01,-2.581662e+01,2.620220e-06,
3.080000e+00,-7.881332e-02,-1.025757e-01,9.915980e-01,-6.376831e+01,4.128377e+01,4.605933e-01,9.590595e+01,6.011431e-01,-2.582118e+01,2.617474e-06,
3.100000e+00,-3.435442e-01,-1.338862e-01,9.295439e-01,-7.935406e+01,3.418192e+01,3.282279e-01,9.819619e+01,6.608605e-01,-2.582686e+01,2.614051e-06,
3.120000e+00,1.371260e-01,-1.235561e-01,9.828176e-01,-2.101007e+01,3.968169e+01,5.685630e-01,9.716542e+01,5.397983e-01,-2.582111e+01,2.617516e-06,
3.140000e+00,-1.638586e-01,-2.325789e-01,9.586748e-01,-6.258290e+01,3.673540e+01,4.180707e-01,1.036368e+02,6.530970e-01,-2.582440e+01,2.615531e-06,
3.160000e+00,-3.980165e-02,-5.421890e-02,9.977355e-01,-6.314104e+01,4.307170e+01,4.800992e-01,9.311051e+01,7.219434e-01,-2.582118e+01,2.617471e-06,
3.180000e+00,-7.330008e-03,-2.918714e-01,9.564295e-01,-4.571931e+01,3.651223e+01,4.963350e-01,1.069705e+02,6.485661e-01,-2.581962e+01,2.618414e-06,
3.200000e+00,-1.798039e-01,-1.682950e-01,9.691993e-01,-6.844682e+01,3.787133e+01,4.100981e-01,9.985081e+01,5.771579e-01,-2.582229e+01,2.616802e-06,
3.220000e+00,-1.845059e-01,-2.434440e-01,9.522041e-01,-6.357922e+01,3.610700e+01,4.077471e-01,1.043412e+02,5.720147e-01,-2.582472e+01,2.615338e-06,
3.240000e+00,-3.688867e-01,-9.352070e-02,9.247575e-01,-8.288701e+01,3.381591e+01,3.155567e-01,9.577469e+01,7.279100e-01,-2.582994e+01,2.612195e-06,
3.260000e+00,2.116641e-01,-1.433805e-01,9.667680e-01,-1.705679e+01,3.759379e+01,6.058321e-01,9.843599e+01,7.307533e-01,-2.581697e+01,2.620010e-06,
3.280000e+00,6.413925e-02,3.924653e-01,9.175278e-01,4.035920e+01,3.328365e+01,5.320696e-01,6.684156e+01,6.827218e-01,-2.581886e+01,2.618871e-06,
3.300000e+00,-2.686088e-01,-2.339964e-01,9.343955e-01,-6.946976e+01,3.456535e+01,3.656956e-01,1.040592e+02,6.563599e-01,-2.582497e+01,2.615186e-06,
3.320000e+00,3.249387e-02,-3.881360e-01,9.210291e-01,-4.260724e+01,3.353850e+01,5.162469e-01,1.128513e+02,5.690504e-01,-2.582058e+01,2.617832e-06,
3.340000e+00,9.772542e-02,-8.136763e-02,9.918816e-01,-1.989063e+01,4.134710e+01,5.488627e-01,9.468968e+01,6.374376e-01,-2.582022e+01,2.618049e-06,
3.360000e+00,3.282857e-01,-1.791002e-01,9.274436e-01,-1.430760e+01,3.401988e+01,6.641428e-01,1.009299e+02,7.461227e-01,-2.581580e+01,2.620714e-06,
3.380000e+00,-2.357749e-01,-1.532757e-01,9.596441e-01,-7.348619e+01,3.683356e+01,3.821125e-01,9.907471e+01,6.736233e-01,-2.582392e+01,2.615820e-06,
3.400000e+00,-3.315716e-02,-1.376981e-01,9.899191e-01,-5.176943e+01,4.092880e+01,4.834214e-01,9.791905e+01,5.942260e-01,-2.582002e+01,2.618171e-06,
3.420000e+00,1.240565e-01,9.173528e-02,9.880256e-01,1.824079e+01,4.056219e+01,5.620283e-01,8.469546e+01,5.509142e-01,-2.582016e+01,2.618089e-06,
3.440000e+00,-1.109095e-01,-1.111841e-01,9.875916e-01,-6.746457e+01,4.048232e+01,4.445453e-01,9.642338e+01,6.392453e-01,-2.582243e+01,2.616717e-06,
3.460000e+00,2.613594e-02,1.372742e-01,9.901882e-01,3.961017e+01,4.098360e+01,5.130680e-01,8.210714e+01,7.355351e-01,-2.582024e+01,2.618038e-06,
3.480000e+00,8.165081e-02,-8.412747e-02,9.931041e-01,-2.292796e+01,4.163369e+01,5.408254e-01,9.484206e+01,6.307419e-01,-2.581748e+01,2.619703e-06,
3.500000e+00,1.535111e-02,-2.497284e-01,9.681942e-01,-4.324119e+01,3.775533e+01,5.076756e-01,1.044632e+02,5.672243e-01,-2.581903e+01,2.618768e-06,
3.520000e+00,9.068294e-02,-3.135110e-01,9.452446e-01,-3.693375e+01,3.547593e+01,5.453415e-01,1.083492e+02,5.834193e-01,-2.581902e+01,2.618771e-06,
3.540000e+00,-1.827912e-01,-1.213258e-01,9.756369e-01,-7.321309e+01,3.866336e+01,4.086044e-01,9.708865e+01,7.288702e-01,-2.582396e+01,2.615799e-06,
3.560000e+00,-2.228279e-02,5.065378e-02,9.984677e-01,5.687244e+01,4.341386e+01,4.888586e-01,8.709579e+01,7.003906e-01,-2.582114e+01,2.617498e-06,
3.580000e+00,2.667891e-01,-1.449409e-01,9.527936e-01,-1.425715e+01,3.616246e+01,6.333946e-01,9.864964e+01,6.440423e-01,-2.581475e+01,2.621349e-06,
3.600000e+00,6.482462e-02,-3.788519e-01,9.231842e-01,-4.014513e+01,3.369806e+01,5.324123e-01,1.123120e+02,5.844769e-01,-2.581835e+01,2.619179e-06,
3.620000e+00,1.222589e-01,-3.388378e-01,9.328675e-01,-3.507981e+01,3.444315e+01,5.611295e-01,1.099621e+02,6.136191e-01,-2.581976e+01,2.618325e-06,
3.640000e+00,-2.108030e-01,-1.254806e-01,9.694414e-01,-7.461838e+01,3.789954e+01,3.945985e-01,9.737513e+01,7.203621e-01,-2.582601e+01,2.614565e-06,
3.660000e+00,1.204907e-01,-7.559377e-02,9.898321e-01,-1.605172e+01,4.091124e+01,5.602453e-01,9.436722e+01,7.288943e-01,-2.581923e+01,2.618649e-06,
3.680000e+00,-7.668192e-02,-7.965511e-02,9.938687e-01,-6.695525e+01,4.182600e+01,4.616590e-01,9.458226e+01,6.177464e-01,-2.582157e+01,2.617234e-06,
3.700000e+00,1.244164e-01,-1.324497e-01,9.833502e-01,-2.339564e+01,3.976500e+01,5.622082e-01,9.767113e+01,5.403074e-01,-2.581864e+01,2.619001e-06,
3.720000e+00,-1.895379e-01,-1.738085e-01,9.663674e-01,-6.873940e+01,3.754903e+01,4.052310e-01,1.001961e+02,5.410770e-01,-2.582378e+01,2.615904e-06,
3.740000e+00,3.070312e-02,1.184612e-01,9.924839e-01,3.773482e+01,4.148539e+01,5.153516e-01,8.319347e+01,6.995335e-01,-2.582094e+01,2.617616e-06,
3.760000e+00,-6.491234e-02,-3.159325e-01,9.465585e-01,-5.080528e+01,3.559194e+01,4.675438e-01,1.084574e+02,6.980594e-01,-2.582115e+01,2.617488e-06,
3.780000e+00,8.165604e-02,-1.181728e-02,9.965905e-01,-4.117342e+00,4.263367e+01,5.408280e-01,9.067936e+01,6.072295e-01,-2.581755e+01,2.619659e-06,
3.800000e+00,-1.990756e-01,-3.430697e-01,9.179717e-01,-6.006281e+01,3.331567e+01,4.004622e-01,1.104920e+02,6.437162e-01,-2.582436e+01,2.615555e-06,
3.820000e+00,2.645985e-01,-2.357467e-01,9.350995e-01,-2.084988e+01,3.462212e+01,6.322992e-01,1.041499e+02,6.086705e-01,-2.581696e+01,2.620019e-06,
3.840000e+00,-2.893424e-01,-9.875195e-02,9.521182e-01,-8.057767e+01,3.609895e+01,3.553288e-01,9.592144e+01,7.313294e-01,-2.582689e+01,2.614031e-06,
3.860000e+00,-6.919522e-02,-3.577489e-01,9.312506e-01,-5.047344e+01,3.431531e+01,4.654024e-01,1.110148e+02,7.364988e-01,-2.582125e+01,2.617428e-06,
3.880000e+00,-1.389585e-01,9.309143e-02,9.859130e-01,7.309048e+01,4.018576e+01,4.305208e-01,8.460604e+01,6.302629e-01,-2.582050e+01,2.617880e-06,
3.900000e+00,-1.723370e-01,-2.544083e-01,9.516178e-01,-6.205692e+01,3.605218e+01,4.138315e-01,1.049676e+02,5.703001e-01,-2.582263e+01,2.616601e-06,
3.920000e+00,-1.681373e-01,-2.735129e-01,9.470589e-01,-6.079020e+01,3.563648e+01,4.159313e-01,1.061088e+02,5.928089e-01,-2.582477e+01,2.615307e-06,
3.940000e+00,-3.678474e-02,-3.322771e-02,9.987706e-01,-6.895422e+01,4.357934e+01,4.816076e-01,9.190545e+01,6.820927e-01,-2.582142e+01,2.617325e-06,
3.960000e+00,-7.375938e-02,-2.800003e-01,9.571622e-01,-5.237897e+01,3.658442e+01,4.631203e-01,1.063059e+02,7.203651e-01,-2.582120e+01,2.617461e-06,
3.980000e+00,3.100110e-01,6.244824e-03,9.507125e-01,5.770016e-01,3.596816e+01,6.550055e-01,8.962365e+01,6.316311e-01,-2.581398e+01,2.621814e-06,
4.000000e+00,-2.141869e-01,-1.300894e-01,9.680913e-01,-7.436350e+01,3.774355e+01,3.929066e-01,9.765340e+01,5.785144e-01,-2.582345e+01,2.616101e-06,
4.020000e+00,-2.490596e-01,-1.443334e-01,9.576728e-01,-7.495357e+01,3.663509e+01,3.754702e-01,9.857069e+01,5.812178e-01,-2.582550e+01,2.614872e-06,
4.040000e+00,2.441975e-02,-8.493102e-02,9.960875e-01,-3.697938e+01,4.246502e+01,5.122099e-01,9.487352e+01,7.085546e-01,-2.582146e+01,2.617305e-06,
4.060000e+00,1.701268e-02,1.760538e-02,9.997003e-01,2.299044e+01,4.429856e+01,5.085063e-01,8.899109e+01,6.781622e-01,-2.581918e+01,2.618674e-06,
4.080000e+00,-3.688199e-02,-1.496202e-01,9.880554e-01,-5.192379e+01,4.056773e+01,4.815590e-01,9.861082e+01,6.202829e-01,-2.581980e+01,2.618306e-06,
4.100000e+00,8.688230e-03,-2.777807e-01,9.606052e-01,-4.410426e+01,3.693205e+01,5.043441e-01,1.061284e+02,5.646260e-01,-2.582031e+01,2.617998e-06,
4.120000e+00,-1.465156e-01,-2.328347e-01,9.614162e-01,-6.109046e+01,3.701608e+01,4.267422e-01,1.036137e+02,5.970097e-01,-2.582419e+01,2.615660e-06,
4.140000e+00,-1.079893e-01,-1.368076e-02,9.940579e-01,-8.638994e+01,4.187542e+01,4.460053e-01,9.078849e+01,7.496650e-01,-2.582390e+01,2.615836e-06,
4.160000e+00,-1.171342e-01,-2.588256e-01,9.587955e-01,-5.717481e+01,3.674756e+01,4.414329e-01,1.051068e+02,6.952717e-01,-2.582318e+01,2.616267e-06,
4.180000e+00,-1.569208e-01,-1.081333e-01,9.816736e-01,-7.271473e+01,3.950697e+01,4.215396e-01,9.628591e+01,5.951638e-01,-2.582270e+01,2.616557e-06,
4.200000e+00,-3.471131e-02,-2.557481e-01,9.661201e-01,-4.886461e+01,3.752153e+01,4.826443e-01,1.048271e+02,5.787724e-01,-2.582121e+01,2.617453e-06,
4.220000e+00,-1.294809e-01,-1.356467e-01,9.822600e-01,-6.683389e+01,3.959583e+01,4.352595e-01,9.786262e+01,5.683684e-01,-2.582451e+01,2.615466e-06,
4.240000e+00,-2.635580e-01,3.738852e-02,9.639187e-01,8.596293e+01,3.728096e+01,3.682210e-01,8.777872e+01,7.615150e-01,-2.582794e+01,2.613399e-06,
4.260000e+00,-1.226555e-01,-8.411836e-02,9.888780e-01,-7.277864e+01,4.072337e+01,4.386723e-01,9.486213e+01,6.623949e-01,-2.582323e+01,2.616235e-06,
4.280000e+00,6.974412e-02,-3.123758e-01,9.473949e-01,-3.870700e+01,3.566651e+01,5.348721e-01,1.082485e+02,6.354054e-01,-2.581757e+01,2.619651e-06,
4.300000e+00,-3.299821e-01,-1.959817e-01,9.234192e-01,-7.464662e+01,3.371559e+01,3.350089e-01,1.019824e+02,6.182038e-01,-2.582595e+01,2.614600e-06,
4.320000e+00,1.750870e-01,-9.005512e-02,9.804257e-01,-1.360940e+01,3.932244e+01,5.875435e-01,9.524807e+01,5.878445e-01,-2.581886e+01,2.618871e-06,
4.340000e+00,-6.786239e-02,1.085686e-01,9.917699e-01,6.100402e+01,4.132203e+01,4.660688e-01,8.375273e+01,6.909087e-01,-2.582202e+01,2.616966e-06,
4.360000e+00,-9.558623e-02,7.320715e-02,9.927255e-01,7.127619e+01,4.154242e+01,4.522069e-01,8.578244e+01,6.461770e-01,-2.582209e+01,2.616922e-06,
4.380000e+00,1.481584e-01,-2.719329e-01,9.508426e-01,-3.070846e+01,3.598019e+01,5.740792e-01,1.059601e+02,6.417552e-01,-2.581685e+01,2.620080e-06,
4.400000e+00,-3.657157e-01,-3.900793e-01,8.450386e-01,-6.657684e+01,2.883803e+01,3.171421e-01,1.147786e+02,6.887980e-01,-2.582661e+01,2.614201e-06,
4.420000e+00,-1.519827e-01,-2.130691e-01,9.651439e-01,-6.275018e+01,3.741394e+01,4.240086e-01,1.024492e+02,6.149273e-01,-2.582346e+01,2.616099e-06,
4.440000e+00,-3.451755e-01,-1.817516e-01,9.207715e-01,-7.611551e+01,3.351957e+01,3.274123e-01,1.011661e+02,7.610767e-01,-2.582752e+01,2.613651e-06,
4.460000e+00,-1.912845e-01,1.489104e-01,9.701732e-01,7.105005e+01,3.798550e+01,4.043578e-01,8.127386e+01,6.655430e-01,-2.582289e+01,2.616443e-06,
4.480000e+00,7.518248e-02,-2.536575e-01,9.643679e-01,-3.674525e+01,3.732945e+01,5.375912e-01,1.047367e+02,6.031960e-01,-2.581738e+01,2.619762e-06,
4.500000e+00,-1.264013e-01,-2.560329e-01,9.583683e-01,-5.813759e+01,3.670459e+01,4.367993e-01,1.049575e+02,5.367913e-01,-2.582270e+01,2.616558e-06,
4.520000e+00,-6.364182e-02,-1.896547e-01,9.797861e-01,-5.427502e+01,3.923012e+01,4.681791e-01,1.009551e+02,6.022899e-01,-2.582229e+01,2.616805e-06,
4.540000e+00,1.669748e-01,4.739058e-02,9.848216e-01,7.922467e+00,4.000228e+01,5.834874e-01,8.724500e+01,7.203327e-01,-2.581775e+01,2.619541e-06,
4.560000e+00,-1.035508e-01,-1.131319e-01,9.881692e-01,-6.623410e+01,4.058894e+01,4.482246e-01,9.653115e+01,6.530983e-01,-2.582043e+01,2.617925e-06,
4.580000e+00,1.544793e-01,-1.245765e-01,9.801106e-01,-1.944185e+01,3.927678e+01,5.772397e-01,9.724371e+01,5.990771e-01,-2.581629e+01,2.620423e-06,
4.600000e+00,1.513185e-01,-3.879300e-01,9.091826e-01,-3.434545e+01,3.269632e+01,5.756593e-01,1.131070e+02,5.674168e-01,-2.581861e+01,2.619019e-06,
4.620000e+00,1.285655e-01,-1.852368e-01,9.742475e-01,-2.761851e+01,3.848441e+01,5.642828e-01,1.007653e+02,5.819287e-01,-2.581944e+01,2.618523e-06,
4.640000e+00,-1.287496e-01,1.263316e-01,9.835974e-01,6.777156e+01,3.980412e+01,4.356252e-01,8.268110e+01,7.402672e-01,-2.582250e+01,2.616674e-06,
4.660000e+00,2.981097e-03,-1.369101e-01,9.905790e-01,-4.437632e+01,4.106452e+01,5.014905e-01,9.786912e+01,6.506265e-01,-2.581929e+01,2.618610e-06,
4.680000e+00,-5.152977e-02,-2.128429e-01,9.757267e-01,-5.180479e+01,3.867509e+01,4.742351e-01,1.023056e+02,5.788550e-01,-2.582048e+01,2.617896e-06,
4.700000e+00,1.117089e-01,-3.927517e-01,9.128347e-01,-3.706142e+01,3.295004e+01,5.558545e-01,1.132800e+02,5.633385e-01,-2.581921e+01,2.618660e-06,
4.720000e+00,1.353917e-01,-3.466596e-01,9.281682e-01,-3.433316e+01,3.407552e+01,5.676959e-01,1.104801e+02,6.523237e-01,-2.581890e+01,2.618846e-06,
4.740000e+00,1.679444e-01,2.569294e-02,9.854616e-01,4.348974e+00,4.010905e+01,5.839722e-01,8.850652e+01,7.535356e-01,-2.581784e+01,2.619486e-06,
4.760000e+00,2.698104e-01,1.345915e-01,9.534608e-01,1.325586e+01,3.622563e+01,6.349052e-01,8.196516e+01,6.475012e-01,-2.581544e+01,2.620931e-06,
4.780000e+00,1.112039e-01,-2.927492e-01,9.497008e-01,-3.460009e+01,3.587515e+01,5.556020e-01,1.071321e+02,6.571084e-01,-2.581958e+01,2.618435e-06,
4.800000e+00,-2.158373e-01,-8.145169e-02,9.730262e-01,-7.966236e+01,3.833101e+01,3.920814e-01,9.478505e+01,5.685806e-01,-2.582473e+01,2.615332e-06,
4.820000e+00,-9.053778e-02,-3.612289e-01,9.280714e-01,-5.203533e+01,3.406808e+01,4.547311e-01,1.112672e+02,6.751543e-01,-2.582243e+01,2.616716e-06,
4.840000e+00,-1.125327e-01,1.960807e-02,9.934545e-01,8.505791e+01,4.172044e+01,4.437336e-01,8.886929e+01,7.023678e-01,-2.582364e+01,2.615988e-06,
4.860000e+00,5.455668e-02,-2.618234e-01,9.635726e-01,-3.911479e+01,3.724380e+01,5.272783e-01,1.052015e+02,6.546195e-01,-2.581783e+01,2.619492e-06,
4.880000e+00,8.538230e-02,-1.896242e-01,9.781373e-01,-3.287967e+01,3.899858e+01,5.426911e-01,1.009714e+02,5.922744e-01,-2.581729e+01,2.619820e-06,
4.900000e+00,-1.063387e-01,-3.229229e-02,9.938055e-01,-8.155392e+01,4.180966e+01,4.468306e-01,9.186109e+01,5.474178e-01,-2.582285e+01,2.616463e-06,
4.920000e+00,-2.616697e-01,-2.772793e-01,9.244702e-01,-6.667050e+01,3.379430e+01,3.691651e-01,1.066957e+02,6.511497e-01,-2.582537e+01,2.614947e-06,
4.940000e+00,2.466411e-01,4.352678e-02,9.681289e-01,5.004200e+00,3.774786e+01,6.233206e-01,8.742573e+01,7.146102e-01,-2.581609e+01,2.620541e-06,
4.960000e+00,-3.099031e-01,-3.101094e-02,9.502623e-01,-8.714281e+01,3.592666e+01,3.450485e-01,9.186913e+01,6.546023e-01,-2.582466e+01,2.615373e-06,
4.980000e+00,2.075576e-01,-2.006409e-01,9.574252e-01,-2.201462e+01,3.661049e+01,6.037788e-01,1.018358e+02,6.150565e-01,-2.581603e+01,2.620577e-06,
5.000000e+00,-2.851420e-01,-2.585627e-01,9.229514e-01,-6.889935e+01,3.368073e+01,3.574290e-01,1.056501e+02,5.729175e-01,-2.582520e+01,2.615049e-06,
5.020000e+00,-1.175614e-01,-1.552657e-01,9.808526e-01,-6.356582e+01,3.938490e+01,4.412193e-01,9.899509e+01,6.086222e-01,-2.582138e+01,2.617353e-06,
5.040000e+00,1.630888e-01,1.376802e-01,9.769576e-01,2.008560e+01,3.883818e+01,5.815444e-01,8.197827e+01,7.252554e-01,-2.581631e+01,2.620406e-06,
5.060000e+00,-1.595277e-01,-1.792651e-01,9.707806e-01,-6.583292e+01,3.805765e+01,4.202361e-01,1.004624e+02,6.549139e-01,-2.582128e+01,2.617413e-06,
5.080000e+00,-2.378067e-01,-2.421270e-01,9.406500e-01,-6.724213e+01,3.508051e+01,3.810966e-01,1.044348e+02,6.439922e-01,-2.582113e+01,2.617499e-06,
5.100000e+00,-2.475398e-01,-2.560711e-01,9.344258e-01,-6.701474e+01,3.456779e+01,3.762301e-01,1.053252e+02,5.861883e-01,-2.582481e+01,2.615285e-06,
5.120000e+00,-5.198388e-02,-1.339866e-01,9.896187e-01,-5.560258e+01,4.086849e+01,4.740081e-01,9.771051e+01,6.167755e-01,-2.582191e+01,2.617033e-06,
5.140000e+00,1.065871e-01,-4.614013e-02,9.932322e-01,-1.170357e+01,4.166516e+01,5.532935e-01,9.265974e+01,6.954303e-01,-2.581743e+01,2.619732e-06,
5.160000e+00,-2.411102e-01,-2.091711e-01,9.476884e-01,-6.952863e+01,3.569282e+01,3.794449e-01,1.024466e+02,6.924030e-01,-2.582346e+01,2.616096e-06,
5.180000e+00,-6.909846e-02,-3.032275e-01,9.504097e-01,-5.141858e+01,3.594022e+01,4.654508e-01,1.076952e+02,6.033798e-01,-2.582073e+01,2.617745e-06,
5.200000e+00,5.636128e-02,-3.446914e-01,9.370225e-01,-4.035681e+01,3.477870e+01,5.281806e-01,1.101965e+02,5.649135e-01,-2.582093e+01,2.617621e-06,
5.220000e+00,-2.988069e-01,-2.962597e-01,9.071629e-01,-6.762263e+01,3.255809e+01,3.505965e-01,1.080859e+02,7.381485e-01,-2.582686e+01,2.614053e-06,
5.240000e+00,4.909769e-02,8.737866e-02,9.949645e-01,3.033428e+01,4.212386e+01,5.245488e-01,8.498111e+01,7.097802e-01,-2.581985e+01,2.618276e-06,
5.260000e+00,2.054922e-02,1.115186e-01,9.935499e-01,3.977969e+01,4.174444e+01,5.102746e-01,8.359578e+01,6.069981e-01,-2.581855e+01,2.619058e-06,
5.280000e+00,-1.410010e-01,-4.330514e-01,8.902726e-01,-5.401759e+01,3.145376e+01,4.294995e-01,1.159395e+02,6.196667e-01,-2.582093e+01,2.617621e-06,
5.300000e+00,3.219173e-02,-3.319636e-01,9.427427e-01,-4.223057e+01,3.525869e+01,5.160959e-01,1.093985e+02,5.563906e-01,-2.582008e+01,2.618133e-06,
5.320000e+00,1.511168e-01,2.274131e-01,9.620016e-01,2.819791e+01,3.707726e+01,5.755584e-01,7.669969e+01,6.250141e-01,-2.581860e+01,2.619027e-06,
5.340000e+00,-2.330839e-01,-2.333960e-01,9.440329e-01,-6.748083e+01,3.537013e+01,3.834580e-01,1.038869e+02,7.318619e-01,-2.582520e+01,2.615049e-06,
5.360000e+00,-1.055899e-01,-9.856917e-02,9.895125e-01,-6.848476e+01,4.084735e+01,4.472051e-01,9.568869e+01,6.076192e-01,-2.582067e+01,2.617779e-06,
5.380000e+00,-1.374510e-01,-3.003106e-01,9.438860e-01,-5.729670e+01,3.535737e+01,4.312745e-01,1.076492e+02,5.513095e-01,-2.582154e+01,2.617257e-06,
5.400000e+00,1.100669e-02,-2.633356e-01,9.646415e-01,-4.380330e+01,3.735913e+01,5.055033e-01,1.052690e+02,5.465801e-01,-2.582087e+01,2.617661e-06,
5.420000e+00,-1.593523e-01,-1.520110e-01,9.754484e-01,-6.817533e+01,3.863878e+01,4.203238e-01,9.885756e+01,6.692406e-01,-2.582341e+01,2.616129e-06,
5.440000e+00,1.478290e-01,3.023652e-02,9.885506e-01,5.779837e+00,4.066076e+01,5.739145e-01,8.824806e+01,6.747952e-01,-2.581894e+01,2.618820e-06,
5.460000e+00,-3.504825e-02,-1.005216e-01,9.943174e-01,-5.461091e+01,4.194446e+01,4.824759e-01,9.577277e+01,5.976453e-01,-2.581933e+01,2.618586e-06,
5.480000e+00,2.413153e-01,-4.569898e-01,8.561117e-01,-3.108176e+01,2.944139e+01,6.206577e-01,1.180932e+02,6.353665e-01,-2.581647e+01,2.620310e-06,
5.500000e+00,1.980200e-02,-2.912273e-01,9.564489e-01,-4.305508e+01,3.651414e+01,5.099010e-01,1.069349e+02,5.554376e-01,-2.582212e+01,2.616903e-06,
5.520000e+00,-2.290024e-01,-2.814226e-01,9.318579e-01,-6.456816e+01,3.436316e+01,3.854988e-01,1.068044e+02,7.146157e-01,-2.582712e+01,2.613896e-06,
5.540000e+00,1.945045e-01,-1.047527e-01,9.752922e-01,-1.415260e+01,3.861850e+01,5.972523e-01,9.613044e+01,7.524213e-01,-2.581710e+01,2.619931e-06,
5.560000e+00,-5.661188e-02,-1.680577e-01,9.841502e-01,-5.430830e+01,3.989267e+01,4.716941e-01,9.969060e+01,5.605441e-01,-2.582137e+01,2.617359e-06,
5.580000e+00,-4.893844e-02,-3.848595e-01,9.216768e-01,-4.862340e+01,3.358624e+01,4.755308e-01,1.126637e+02,6.183754e-01,-2.582220e+01,2.616856e-06,
5.600000e+00,6.508081e-03,-3.080855e-01,9.513364e-01,-4.439492e+01,3.602599e+01,5.032540e-01,1.079443e+02,6.082975e-01,-2.582202e+01,2.616964e-06,
5.620000e+00,-4.583707e-02,-9.361510e-02,9.945528e-01,-5.804395e+01,4.200847e+01,4.770815e-01,9.537728e+01,6.511282e-01,-2.582232e+01,2.616785e-06,
5.640000e+00,9.887870e-02,-1.391413e-01,9.853237e-01,-2.730053e+01,4.008584e+01,5.494393e-01,9.803781e+01,6.986701e-01,-2.581900e+01,2.618786e-06,
5.660000e+00,-4.993313e-02,-1.498446e-01,9.874479e-01,-5.421488e+01,4.045617e+01,4.750334e-01,9.862877e+01,6.345543e-01,-2.582076e+01,2.617727e-06,
5.680000e+00,-1.937010e-01,-2.439103e-01,9.502566e-01,-6.422740e+01,3.592614e+01,4.031495e-01,1.043958e+02,5.951373e-01,-2.582253e+01,2.616658e-06,
5.700000e+00,-6.566591e-02,-2.738941e-01,9.595155e-01,-5.174107e+01,3.682047e+01,4.671670e-01,1.059314e+02,5.766718e-01,-2.582326e+01,2.616219e-06,
5.720000e+00,4.624441e-02,-2.250345e-01,9.732528e-01,-3.919371e+01,3.835921e+01,5.231222e-01,1.030191e+02,7.241523e-01,-2.582091e+01,2.617634e-06,
